NroFactura;FechaFactura;IdCliente;MontoSinImp;Impuestos;MontoFactura
2936;2015-09-15;44;317.36;84.36;401.72
2937;2015-09-15;104;254.27;67.59;321.86
2938;2015-09-16;3;185.45;49.29;234.74
2939;2015-09-16;76;542.00;144.07;686.07
2940;2015-09-16;8;526.71;140.00;666.71
2941;2015-09-17;81;124.27;33.03;157.30
2942;2015-09-17;106;125.23;33.28;158.51
2943;2015-09-17;24;531.49;141.27;672.76
2944;2015-09-17;49;704.50;187.27;891.77
2945;2015-09-17;26;661.49;175.83;837.32
2946;2015-09-18;107;212.21;56.41;268.62
2947;2015-09-18;62;198.83;52.85;251.68
2948;2015-09-18;84;397.66;105.70;503.36
2949;2015-09-18;39;800.09;212.68;1012.77
2950;2015-09-19;19;632.81;168.21;801.02
2951;2015-09-19;49;481.78;128.06;609.84
2952;2015-09-19;56;299.20;79.53;378.73
2953;2015-09-19;79;669.13;177.87;847.00
2954;2015-09-20;57;837.37;222.59;1059.96
2955;2015-09-20;35;304.94;81.05;385.99
2956;2015-09-20;29;502.81;133.65;636.46
2957;2015-09-21;97;229.42;60.98;290.40
2958;2015-09-21;67;674.87;179.39;854.26
2959;2015-09-21;25;653.84;173.80;827.64
2960;2015-09-21;69;716.93;190.57;907.50
2961;2015-09-21;95;838.33;222.84;1061.17
2962;2015-09-22;29;672.00;178.63;850.63
2963;2015-09-22;14;762.81;202.77;965.58
2964;2015-09-22;74;448.32;119.17;567.49
2965;2015-09-23;33;720.75;191.59;912.34
2966;2015-09-23;28;214.13;56.91;271.04
2967;2015-09-23;69;686.34;182.44;868.78
2968;2015-09-24;67;680.61;180.91;861.52
2969;2015-09-24;11;132.88;35.31;168.19
2970;2015-09-24;14;636.63;169.23;805.86
2971;2015-09-24;65;463.62;123.23;586.85
2972;2015-09-25;17;653.84;173.80;827.64
2973;2015-09-25;21;776.20;206.32;982.52
2974;2015-09-25;81;353.69;94.01;447.70
2975;2015-09-25;100;669.13;177.87;847.00
2976;2015-09-25;99;328.83;87.41;416.24
2977;2015-09-25;16;205.52;54.63;260.15
2978;2015-09-26;37;349.86;93.00;442.86
2979;2015-09-26;8;805.83;214.20;1020.03
2980;2015-09-26;62;650.97;173.04;824.01
2981;2015-09-26;6;746.56;198.45;945.01
2982;2015-09-27;7;657.66;174.82;832.48
2983;2015-09-27;89;410.09;109.00;519.09
2984;2015-09-27;97;517.15;137.46;654.61
2985;2015-09-27;48;278.17;73.94;352.11
2986;2015-09-28;37;392.88;104.43;497.31
2987;2015-09-28;10;819.21;217.76;1036.97
2988;2015-09-28;72;773.33;205.56;978.89
2989;2015-09-28;4;223.69;59.45;283.14
2990;2015-09-29;41;225.60;59.96;285.56
2991;2015-09-29;100;709.28;188.54;897.82
2992;2015-09-29;73;489.43;130.09;619.52
2993;2015-09-29;84;152.95;40.65;193.60
2994;2015-09-29;25;425.38;113.07;538.45
2995;2015-09-29;78;732.22;194.64;926.86
2996;2015-09-29;85;701.64;186.50;888.14
2997;2015-09-29;101;524.79;139.50;664.29
2998;2015-09-30;32;554.43;147.37;701.80
2999;2015-09-30;18;175.89;46.75;222.64
3000;2015-09-30;70;186.41;49.54;235.95
3001;2015-09-30;70;256.19;68.09;324.28
3002;2015-10-01;57;668.18;177.61;845.79
3003;2015-10-01;89;245.67;65.30;310.97
3004;2015-10-01;33;280.08;74.45;354.53
3005;2015-10-01;51;628.03;166.94;794.97
3006;2015-10-01;34;380.45;101.13;481.58
3007;2015-10-02;71;466.48;124.00;590.48
3008;2015-10-02;83;311.63;82.83;394.46
3009;2015-10-02;65;215.08;57.17;272.25
3010;2015-10-02;94;739.87;196.67;936.54
3011;2015-10-03;62;648.11;172.27;820.38
3012;2015-10-03;20;810.61;215.47;1026.08
3013;2015-10-03;18;483.69;128.57;612.26
3014;2015-10-03;86;800.09;212.68;1012.77
3015;2015-10-04;78;838.33;222.84;1061.17
3016;2015-10-04;46;697.81;185.49;883.30
3017;2015-10-04;105;480.82;127.81;608.63
3018;2015-10-05;82;649.06;172.53;821.59
3019;2015-10-05;6;237.07;63.01;300.08
3020;2015-10-05;92;135.74;36.08;171.82
3021;2015-10-05;59;332.66;88.42;421.08
3022;2015-10-05;17;488.47;129.84;618.31
3023;2015-10-05;67;637.59;169.48;807.07
3024;2015-10-05;11;149.13;39.63;188.76
3025;2015-10-05;34;416.78;110.78;527.56
3026;2015-10-05;39;462.66;122.98;585.64
3027;2015-10-06;10;600.31;159.57;759.88
3028;2015-10-06;107;314.50;83.59;398.09
3029;2015-10-06;51;340.31;90.45;430.76
3030;2015-10-06;19;393.84;104.68;498.52
3031;2015-10-06;84;822.08;218.52;1040.60
3032;2015-10-07;86;805.83;214.20;1020.03
3033;2015-10-07;51;375.67;99.86;475.53
3034;2015-10-07;21;681.56;181.17;862.73
3035;2015-10-07;21;177.80;47.26;225.06
3036;2015-10-07;42;632.81;168.21;801.02
3037;2015-10-08;50;793.40;210.90;1004.30
3038;2015-10-08;1;619.43;164.65;784.08
3039;2015-10-08;31;688.25;182.95;871.20
3040;2015-10-09;30;253.32;67.33;320.65
3041;2015-10-09;40;394.79;104.94;499.73
3042;2015-10-09;103;308.76;82.07;390.83
3043;2015-10-09;47;333.61;88.68;422.29
3044;2015-10-09;38;278.17;73.94;352.11
3045;2015-10-09;7;844.06;224.37;1068.43
3046;2015-10-09;16;716.93;190.57;907.50
3047;2015-10-10;82;256.19;68.09;324.28
3048;2015-10-10;35;545.82;145.09;690.91
3049;2015-10-10;46;844.06;224.37;1068.43
3050;2015-10-10;30;222.73;59.20;281.93
3051;2015-10-10;96;687.30;182.69;869.99
3052;2015-10-11;35;367.07;97.57;464.64
3053;2015-10-11;13;798.18;212.17;1010.35
3054;2015-10-11;22;709.28;188.54;897.82
3055;2015-10-11;50;264.79;70.38;335.17
3056;2015-10-11;67;801.05;212.93;1013.98
3057;2015-10-12;104;796.27;211.66;1007.93
3058;2015-10-12;91;302.07;80.29;382.36
3059;2015-10-12;26;356.56;94.77;451.33
3060;2015-10-12;35;413.91;110.02;523.93
3061;2015-10-12;32;271.48;72.16;343.64
3062;2015-10-12;94;149.13;39.63;188.76
3063;2015-10-13;75;407.22;108.24;515.46
3064;2015-10-13;94;683.47;181.68;865.15
3065;2015-10-13;92;737.00;195.91;932.91
3066;2015-10-14;88;430.16;114.34;544.50
3067;2015-10-14;41;387.14;102.91;490.05
3068;2015-10-15;86;148.17;39.38;187.55
3069;2015-10-15;78;693.99;184.47;878.46
3070;2015-10-15;31;370.89;98.59;469.48
3071;2015-10-15;82;830.68;220.81;1051.49
3072;2015-10-15;34;302.07;80.29;382.36
3073;2015-10-16;94;627.08;166.68;793.76
3074;2015-10-16;84;847.89;225.38;1073.27
3075;2015-10-16;54;357.51;95.03;452.54
3076;2015-10-16;44;120.45;32.01;152.46
3077;2015-10-16;44;333.61;88.68;422.29
3078;2015-10-16;34;451.19;119.93;571.12
3079;2015-10-16;74;458.84;121.96;580.80
3080;2015-10-17;44;714.06;189.81;903.87
3081;2015-10-17;20;793.40;210.90;1004.30
3082;2015-10-17;92;151.04;40.14;191.18
3083;2015-10-17;72;362.29;96.30;458.59
3084;2015-10-17;90;561.12;149.15;710.27
3085;2015-10-17;32;405.31;107.73;513.04
3086;2015-10-17;8;494.21;131.36;625.57
3087;2015-10-18;79;368.03;97.82;465.85
3088;2015-10-18;103;740.83;196.92;937.75
3089;2015-10-18;63;282.95;75.21;358.16
3090;2015-10-18;88;278.17;73.94;352.11
3091;2015-10-18;71;578.32;153.73;732.05
3092;2015-10-18;59;585.02;155.50;740.52
3093;2015-10-18;80;508.54;135.18;643.72
3094;2015-10-18;32;519.06;137.97;657.03
3095;2015-10-19;5;465.53;123.74;589.27
3096;2015-10-19;37;436.85;116.12;552.97
3097;2015-10-19;40;449.28;119.42;568.70
3098;2015-10-19;62;447.37;118.91;566.28
3099;2015-10-20;30;427.29;113.58;540.87
3100;2015-10-20;17;255.23;67.84;323.07
3101;2015-10-20;15;690.16;183.46;873.62
3102;2015-10-21;65;217.95;57.93;275.88
3103;2015-10-21;41;163.46;43.45;206.91
3104;2015-10-21;81;699.72;186.00;885.72
3105;2015-10-21;96;125.23;33.28;158.51
3106;2015-10-21;31;458.84;121.96;580.80
3107;2015-10-21;38;521.93;138.73;660.66
3108;2015-10-22;34;823.03;218.78;1041.81
3109;2015-10-22;105;387.14;102.91;490.05
3110;2015-10-22;27;503.76;133.91;637.67
3111;2015-10-22;44;434.94;115.61;550.55
3112;2015-10-22;3;137.65;36.59;174.24
3113;2015-10-22;94;630.90;167.70;798.60
3114;2015-10-23;78;346.04;91.98;438.02
3115;2015-10-23;44;221.77;58.95;280.72
3116;2015-10-23;83;226.55;60.22;286.77
3117;2015-10-23;72;456.93;121.45;578.38
3118;2015-10-23;45;694.94;184.73;879.67
3119;2015-10-23;4;489.43;130.09;619.52
3120;2015-10-23;73;167.29;44.46;211.75
3121;2015-10-24;91;483.69;128.57;612.26
3122;2015-10-24;63;409.13;108.75;517.88
3123;2015-10-24;52;368.98;98.08;467.06
3124;2015-10-24;86;322.14;85.63;407.77
3125;2015-10-24;12;266.70;70.89;337.59
3126;2015-10-24;9;334.57;88.93;423.50
3127;2015-10-25;85;138.61;36.84;175.45
3128;2015-10-25;80;628.99;167.19;796.18
3129;2015-10-25;93;281.04;74.70;355.74
3130;2015-10-25;11;118.54;31.50;150.04
3131;2015-10-26;44;737.96;196.16;934.12
3132;2015-10-26;32;778.11;206.83;984.94
3133;2015-10-27;105;433.03;115.10;548.13
3134;2015-10-27;27;603.18;160.33;763.51
3135;2015-10-27;37;283.91;75.46;359.37
3136;2015-10-27;26;238.98;63.52;302.50
3137;2015-10-27;33;382.36;101.64;484.00
3138;2015-10-27;55;221.77;58.95;280.72
3139;2015-10-27;96;495.16;131.62;626.78
3140;2015-10-28;63;767.59;204.04;971.63
3141;2015-10-28;17;632.81;168.21;801.02
3142;2015-10-28;25;612.74;162.87;775.61
3143;2015-10-28;96;652.88;173.55;826.43
3144;2015-10-28;78;725.53;192.86;918.39
3145;2015-10-28;105;164.42;43.70;208.12
3146;2015-10-28;95;780.98;207.59;988.57
3147;2015-10-29;1;247.58;65.81;313.39
3148;2015-10-29;46;592.66;157.54;750.20
3149;2015-10-29;92;592.66;157.54;750.20
3150;2015-10-29;64;699.72;186.00;885.72
3151;2015-10-29;64;464.57;123.49;588.06
3152;2015-10-29;38;299.20;79.53;378.73
3153;2015-10-29;55;457.88;121.71;579.59
3154;2015-10-30;73;740.83;196.92;937.75
3155;2015-10-30;69;803.92;213.69;1017.61
3156;2015-10-30;66;629.94;167.45;797.39
3157;2015-10-30;65;130.96;34.81;165.77
3158;2015-10-30;103;792.45;210.64;1003.09
3159;2015-10-30;75;283.91;75.46;359.37
3160;2015-10-31;75;244.72;65.04;309.76
3161;2015-10-31;42;250.45;66.57;317.02
3162;2015-10-31;81;435.90;115.86;551.76
3163;2015-10-31;49;668.18;177.61;845.79
3164;2015-11-01;94;478.91;127.30;606.21
3165;2015-11-01;15;216.04;57.42;273.46
3166;2015-11-01;3;718.84;191.08;909.92
3167;2015-11-01;80;402.44;106.97;509.41
3168;2015-11-02;18;475.09;126.28;601.37
3169;2015-11-02;80;174.93;46.50;221.43
3170;2015-11-02;88;150.08;39.89;189.97
3171;2015-11-02;10;280.08;74.45;354.53
3172;2015-11-02;53;138.61;36.84;175.45
3173;2015-11-02;67;354.64;94.27;448.91
3174;2015-11-02;30;475.09;126.28;601.37
3175;2015-11-02;101;760.90;202.26;963.16
3176;2015-11-03;32;838.33;222.84;1061.17
3177;2015-11-03;13;497.07;132.13;629.20
3178;2015-11-03;92;825.90;219.54;1045.44
3179;2015-11-03;45;778.11;206.83;984.94
3180;2015-11-03;78;104.20;27.69;131.89
3181;2015-11-04;17;221.77;58.95;280.72
3182;2015-11-04;27;195.96;52.09;248.05
3183;2015-11-04;1;477.95;127.05;605.00
3184;2015-11-04;95;620.38;164.91;785.29
3185;2015-11-04;101;531.49;141.27;672.76
3186;2015-11-04;74;791.49;210.39;1001.88
3187;2015-11-05;107;769.50;204.55;974.05
3188;2015-11-05;84;444.50;118.15;562.65
3189;2015-11-05;57;349.86;93.00;442.86
3190;2015-11-05;35;303.98;80.80;384.78
3191;2015-11-05;11;206.48;54.88;261.36
3192;2015-11-05;70;780.98;207.59;988.57
3193;2015-11-05;93;837.37;222.59;1059.96
3194;2015-11-05;19;787.67;209.37;997.04
3195;2015-11-05;104;492.29;130.86;623.15
3196;2015-11-06;41;619.43;164.65;784.08
3197;2015-11-06;10;689.21;183.20;872.41
3198;2015-11-06;78;102.29;27.18;129.47
3199;2015-11-07;24;725.53;192.86;918.39
3200;2015-11-07;51;755.17;200.73;955.90
3201;2015-11-07;72;723.62;192.35;915.97
3202;2015-11-08;41;650.97;173.04;824.01
3203;2015-11-09;28;537.22;142.80;680.02
3204;2015-11-09;2;775.24;206.07;981.31
3205;2015-11-09;56;291.55;77.50;369.05
3206;2015-11-10;27;318.32;84.61;402.93
3207;2015-11-10;66;293.47;78.00;371.47
3208;2015-11-10;14;458.84;121.96;580.80
3209;2015-11-11;4;378.54;100.62;479.16
3210;2015-11-11;27;322.14;85.63;407.77
3211;2015-11-11;62;591.71;157.28;748.99
3212;2015-11-13;76;243.76;64.79;308.55
3213;2015-11-13;39;479.87;127.55;607.42
3214;2015-11-13;20;129.05;34.30;163.35
3215;2015-11-14;83;578.32;153.73;732.05
3216;2015-11-15;38;384.28;102.14;486.42
3217;2015-11-15;43;349.86;93.00;442.86
3218;2015-11-15;19;172.07;45.73;217.80
3219;2015-11-15;48;827.81;220.05;1047.86
3220;2015-11-15;1;563.99;149.91;713.90
3221;2015-11-15;2;169.20;44.97;214.17
3222;2015-11-15;28;511.41;135.94;647.35
3223;2015-11-16;71;116.62;31.00;147.62
3224;2015-11-16;72;546.78;145.34;692.12
3225;2015-11-16;15;355.60;94.52;450.12
3226;2015-11-16;48;361.34;96.04;457.38
3227;2015-11-17;71;275.30;73.18;348.48
3228;2015-11-17;61;228.47;60.72;289.19
3229;2015-11-17;72;715.97;190.32;906.29
3230;2015-11-17;94;698.77;185.74;884.51
3231;2015-11-17;68;457.88;121.71;579.59
3232;2015-11-17;93;552.52;146.86;699.38
3233;2015-11-18;26;651.93;173.29;825.22
3234;2015-11-18;99;498.98;132.64;631.62
3235;2015-11-18;92;802.01;213.18;1015.19
3236;2015-11-18;41;258.10;68.60;326.70
3237;2015-11-19;45;532.44;141.53;673.97
3238;2015-11-19;3;200.74;53.36;254.10
3239;2015-11-19;105;833.55;221.57;1055.12
3240;2015-11-20;9;782.89;208.10;990.99
3241;2015-11-20;58;435.90;115.86;551.76
3242;2015-11-20;23;200.74;53.36;254.10
3243;2015-11-20;94;599.35;159.32;758.67
3244;2015-11-20;26;227.51;60.47;287.98
3245;2015-11-20;22;627.08;166.68;793.76
3246;2015-11-21;85;308.76;82.07;390.83
3247;2015-11-21;5;222.73;59.20;281.93
3248;2015-11-21;19;589.80;156.77;746.57
3249;2015-11-22;48;623.25;165.67;788.92
3250;2015-11-22;74;828.77;220.30;1049.07
3251;2015-11-22;78;830.68;220.81;1051.49
3252;2015-11-23;40;340.31;90.45;430.76
3253;2015-11-23;107;376.63;100.11;476.74
3254;2015-11-23;45;156.77;41.67;198.44
3255;2015-11-23;71;589.80;156.77;746.57
3256;2015-11-23;20;655.75;174.31;830.06
3257;2015-11-23;86;201.70;53.61;255.31
3258;2015-11-23;93;693.99;184.47;878.46
3259;2015-11-23;27;277.22;73.68;350.90
3260;2015-11-24;17;756.12;200.99;957.11
3261;2015-11-24;74;269.57;71.65;341.22
3262;2015-11-24;9;141.48;37.60;179.08
3263;2015-11-24;5;143.39;38.11;181.50
3264;2015-11-25;60;171.11;45.48;216.59
3265;2015-11-25;101;142.43;37.86;180.29
3266;2015-11-25;33;377.59;100.36;477.95
3267;2015-11-25;58;96.55;25.66;122.21
3268;2015-11-25;17;644.28;171.26;815.54
3269;2015-11-25;34;613.69;163.13;776.82
3270;2015-11-26;46;484.65;128.82;613.47
3271;2015-11-26;86;101.33;26.93;128.26
3272;2015-11-26;13;517.15;137.46;654.61
3273;2015-11-26;97;375.67;99.86;475.53
3274;2015-11-26;86;284.86;75.72;360.58
3275;2015-11-26;101;695.90;184.98;880.88
3276;2015-11-26;26;366.11;97.32;463.43
3277;2015-11-26;73;747.52;198.70;946.22
3278;2015-11-27;98;324.06;86.13;410.19
3279;2015-11-27;63;429.20;114.09;543.29
3280;2015-11-27;99;179.71;47.77;227.48
3281;2015-11-27;107;101.33;26.93;128.26
3282;2015-11-28;52;424.42;112.82;537.24
3283;2015-11-28;12;362.29;96.30;458.59
3284;2015-11-28;70;132.88;35.31;168.19
3285;2015-11-28;34;113.76;30.23;143.99
3286;2015-11-28;73;178.76;47.51;226.27
3287;2015-11-29;5;278.17;73.94;352.11
3288;2015-11-29;95;562.07;149.41;711.48
3289;2015-11-29;34;759.95;202.00;961.95
3290;2015-11-29;100;423.47;112.56;536.03
3291;2015-11-29;104;595.53;158.30;753.83
3292;2015-11-30;27;687.30;182.69;869.99
3293;2015-11-30;36;418.69;111.29;529.98
3294;2015-11-30;38;397.66;105.70;503.36
3295;2015-11-30;55;656.71;174.56;831.27
3296;2015-11-30;74;257.14;68.35;325.49
3297;2015-11-30;21;770.46;204.80;975.26
3298;2015-12-01;78;372.81;99.09;471.90
3299;2015-12-01;7;389.06;103.41;492.47
3300;2015-12-01;104;635.68;168.97;804.65
3301;2015-12-01;106;221.77;58.95;280.72
3302;2015-12-01;19;397.66;105.70;503.36
3303;2015-12-02;23;556.34;147.88;704.22
3304;2015-12-02;104;685.39;182.18;867.57
3305;2015-12-03;20;402.44;106.97;509.41
3306;2015-12-03;4;413.91;110.02;523.93
3307;2015-12-03;24;498.98;132.64;631.62
3308;2015-12-03;98;445.45;118.41;563.86
3309;2015-12-04;97;495.16;131.62;626.78
3310;2015-12-04;51;218.91;58.18;277.09
3311;2015-12-04;71;649.06;172.53;821.59
3312;2015-12-04;73;130.01;34.55;164.56
3313;2015-12-05;76;189.27;50.31;239.58
3314;2015-12-05;65;388.10;103.16;491.26
3315;2015-12-05;25;648.11;172.27;820.38
3316;2015-12-05;70;434.94;115.61;550.55
3317;2015-12-05;94;426.34;113.32;539.66
3318;2015-12-06;48;625.16;166.18;791.34
3319;2015-12-06;86;241.85;64.28;306.13
3320;2015-12-06;75;640.46;170.24;810.70
3321;2015-12-06;93;483.69;128.57;612.26
3322;2015-12-06;16;295.38;78.51;373.89
3323;2015-12-06;17;191.18;50.82;242.00
3324;2015-12-07;27;575.46;152.96;728.42
3325;2015-12-07;24;373.76;99.35;473.11
3326;2015-12-07;54;427.29;113.58;540.87
3327;2015-12-07;69;230.38;61.23;291.61
3328;2015-12-08;21;228.47;60.72;289.19
3329;2015-12-08;66;852.67;226.65;1079.32
3330;2015-12-09;81;554.43;147.37;701.80
3331;2015-12-09;40;514.28;136.70;650.98
3332;2015-12-10;1;363.25;96.55;459.80
3333;2015-12-10;25;331.70;88.17;419.87
3334;2015-12-10;63;717.89;190.82;908.71
3335;2015-12-10;103;596.49;158.55;755.04
3336;2015-12-10;68;741.78;197.18;938.96
3337;2015-12-10;71;371.85;98.84;470.69
3338;2015-12-11;95;697.81;185.49;883.30
3339;2015-12-11;61;547.74;145.59;693.33
3340;2015-12-11;32;357.51;95.03;452.54
3341;2015-12-11;30;702.59;186.76;889.35
3342;2015-12-11;23;435.90;115.86;551.76
3343;2015-12-11;47;246.63;65.55;312.18
3344;2015-12-12;55;257.14;68.35;325.49
3345;2015-12-12;42;450.23;119.68;569.91
3346;2015-12-12;21;133.83;35.57;169.40
3347;2015-12-12;5;525.75;139.75;665.50
3348;2015-12-13;104;776.20;206.32;982.52
3349;2015-12-13;84;779.06;207.09;986.15
3350;2015-12-14;7;554.43;147.37;701.80
3351;2015-12-14;81;152.95;40.65;193.60
3352;2015-12-14;73;444.50;118.15;562.65
3353;2015-12-15;86;161.55;42.94;204.49
3354;2015-12-15;21;559.21;148.64;707.85
3355;2015-12-15;74;221.77;58.95;280.72
3356;2015-12-15;81;111.85;29.72;141.57
3357;2015-12-15;73;399.57;106.21;505.78
3358;2015-12-15;22;696.86;185.23;882.09
3359;2015-12-16;104;386.19;102.65;488.84
3360;2015-12-16;56;547.74;145.59;693.33
3361;2015-12-16;46;152.95;40.65;193.60
3362;2015-12-16;50;679.65;180.66;860.31
3363;2015-12-17;67;534.35;142.04;676.39
3364;2015-12-17;35;325.01;86.39;411.40
3365;2015-12-17;101;497.07;132.13;629.20
3366;2015-12-17;4;582.15;154.74;736.89
3367;2015-12-17;94;562.07;149.41;711.48
3368;2015-12-17;59;623.25;165.67;788.92
3369;2015-12-17;30;377.59;100.36;477.95
3370;2015-12-18;4;346.04;91.98;438.02
3371;2015-12-18;77;100.37;26.68;127.05
3372;2015-12-18;100;185.45;49.29;234.74
3373;2015-12-18;79;499.94;132.89;632.83
3374;2015-12-19;42;824.95;219.28;1044.23
3375;2015-12-20;14;141.48;37.60;179.08
3376;2015-12-20;101;842.15;223.86;1066.01
3377;2015-12-20;95;629.94;167.45;797.39
3378;2015-12-20;106;134.79;35.82;170.61
3379;2015-12-20;92;285.82;75.97;361.79
3380;2015-12-21;98;829.73;220.55;1050.28
3381;2015-12-21;85;310.67;82.58;393.25
3382;2015-12-21;70;601.27;159.82;761.09
3383;2015-12-21;57;756.12;200.99;957.11
3384;2015-12-22;29;335.53;89.18;424.71
3385;2015-12-22;82;253.32;67.33;320.65
3386;2015-12-22;43;189.27;50.31;239.58
3387;2015-12-23;1;149.13;39.63;188.76
3388;2015-12-23;59;479.87;127.55;607.42
3389;2015-12-23;104;390.97;103.92;494.89
3390;2015-12-23;72;378.54;100.62;479.16
3391;2015-12-23;95;505.68;134.41;640.09
3392;2015-12-23;97;703.55;187.01;890.56
3393;2015-12-23;55;187.36;49.80;237.16
3394;2015-12-24;101;851.71;226.40;1078.11
3395;2015-12-24;65;783.84;208.36;992.20
3396;2015-12-24;80;360.38;95.79;456.17
3397;2015-12-24;65;464.57;123.49;588.06
3398;2015-12-24;21;842.15;223.86;1066.01
3399;2015-12-24;68;461.70;122.73;584.43
3400;2015-12-24;33;675.83;179.64;855.47
3401;2015-12-25;46;124.27;33.03;157.30
3402;2015-12-25;59;559.21;148.64;707.85
3403;2015-12-25;95;653.84;173.80;827.64
3404;2015-12-25;106;253.32;67.33;320.65
3405;2015-12-25;47;200.74;53.36;254.10
3406;2015-12-25;4;302.07;80.29;382.36
3407;2015-12-26;65;264.79;70.38;335.17
3408;2015-12-26;93;491.34;130.60;621.94
3409;2015-12-26;76;154.86;41.16;196.02
3410;2015-12-26;101;345.08;91.73;436.81
3411;2015-12-26;33;135.74;36.08;171.82
3412;2015-12-26;35;473.18;125.77;598.95
3413;2015-12-26;90;753.25;200.23;953.48
3414;2015-12-26;35;585.97;155.76;741.73
3415;2015-12-27;33;117.58;31.25;148.83
3416;2015-12-27;97;802.01;213.18;1015.19
3417;2015-12-27;43;232.29;61.74;294.03
3418;2015-12-28;44;785.75;208.87;994.62
3419;2015-12-28;78;274.35;72.92;347.27
3420;2015-12-28;97;100.37;26.68;127.05
3421;2015-12-28;94;641.41;170.50;811.91
3422;2015-12-29;35;750.39;199.46;949.85
3423;2015-12-29;12;268.61;71.40;340.01
3424;2015-12-29;106;591.71;157.28;748.99
3425;2015-12-29;52;113.76;30.23;143.99
3426;2015-12-30;30;617.52;164.14;781.66
3427;2015-12-30;32;333.61;88.68;422.29
3428;2015-12-30;46;455.01;120.95;575.96
3429;2015-12-30;95;369.94;98.33;468.27
3430;2015-12-30;90;583.10;155.00;738.10
3431;2015-12-31;86;456.93;121.45;578.38
3432;2015-12-31;32;211.26;56.15;267.41
3433;2015-12-31;25;353.69;94.01;447.70
3434;2016-01-01;14;675.83;179.64;855.47
3435;2016-01-01;42;380.45;101.13;481.58
3436;2016-01-01;93;610.83;162.36;773.19
3437;2016-01-01;36;183.54;48.78;232.32
3438;2016-01-01;38;573.54;152.46;726.00
3439;2016-01-01;12;541.04;143.82;684.86
3440;2016-01-01;24;433.03;115.10;548.13
3441;2016-01-01;31;362.29;96.30;458.59
3442;2016-01-01;94;317.36;84.36;401.72
3443;2016-01-02;19;626.12;166.43;792.55
3444;2016-01-02;35;850.76;226.14;1076.90
3445;2016-01-02;14;697.81;185.49;883.30
3446;2016-01-02;99;318.32;84.61;402.93
3447;2016-01-02;80;301.11;80.04;381.15
3448;2016-01-02;58;597.44;158.81;756.25
3449;2016-01-03;18;159.64;42.43;202.07
3450;2016-01-03;19;567.81;150.93;718.74
3451;2016-01-03;85;325.97;86.64;412.61
3452;2016-01-04;38;805.83;214.20;1020.03
3453;2016-01-04;100;340.31;90.45;430.76
3454;2016-01-04;54;495.16;131.62;626.78
3455;2016-01-04;7;567.81;150.93;718.74
3456;2016-01-04;15;572.59;152.20;724.79
3457;2016-01-04;19;628.03;166.94;794.97
3458;2016-01-05;9;566.85;150.68;717.53
3459;2016-01-05;35;446.41;118.66;565.07
3460;2016-01-06;41;151.99;40.40;192.39
3461;2016-01-06;90;460.75;122.47;583.22
3462;2016-01-06;42;324.06;86.13;410.19
3463;2016-01-06;14;452.15;120.18;572.33
3464;2016-01-06;44;286.77;76.23;363.00
3465;2016-01-07;39;232.29;61.74;294.03
3466;2016-01-07;16;850.76;226.14;1076.90
3467;2016-01-07;38;832.59;221.32;1053.91
3468;2016-01-07;65;281.04;74.70;355.74
3469;2016-01-07;105;239.94;63.77;303.71
3470;2016-01-07;75;782.89;208.10;990.99
3471;2016-01-08;18;266.70;70.89;337.59
3472;2016-01-08;25;682.52;181.42;863.94
3473;2016-01-08;28;165.38;43.95;209.33
3474;2016-01-08;35;466.48;124.00;590.48
3475;2016-01-08;49;460.75;122.47;583.22
3476;2016-01-08;17;394.79;104.94;499.73
3477;2016-01-09;29;303.98;80.80;384.78
3478;2016-01-09;23;604.13;160.59;764.72
3479;2016-01-09;80;369.94;98.33;468.27
3480;2016-01-09;49;711.19;189.05;900.24
3481;2016-01-09;69;784.80;208.61;993.41
3482;2016-01-09;66;650.97;173.04;824.01
3483;2016-01-09;42;823.99;219.03;1043.02
3484;2016-01-10;12;139.57;37.09;176.66
3485;2016-01-10;44;357.51;95.03;452.54
3486;2016-01-10;102;631.85;167.96;799.81
3487;2016-01-10;45;462.66;122.98;585.64
3488;2016-01-10;84;227.51;60.47;287.98
3489;2016-01-10;44;329.79;87.66;417.45
3490;2016-01-10;67;814.43;216.49;1030.92
3491;2016-01-10;82;760.90;202.26;963.16
3492;2016-01-10;65;418.69;111.29;529.98
3493;2016-01-10;19;226.55;60.22;286.77
3494;2016-01-11;15;131.92;35.06;166.98
3495;2016-01-11;68;706.42;187.77;894.19
3496;2016-01-11;76;714.06;189.81;903.87
3497;2016-01-11;8;190.23;50.56;240.79
3498;2016-01-11;92;222.73;59.20;281.93
3499;2016-01-12;81;623.25;165.67;788.92
3500;2016-01-12;9;244.72;65.04;309.76
3501;2016-01-12;20;203.61;54.12;257.73
3502;2016-01-12;80;477.95;127.05;605.00
3503;2016-01-12;24;140.52;37.35;177.87
3504;2016-01-13;10;658.62;175.07;833.69
3505;2016-01-13;22;557.29;148.14;705.43
3506;2016-01-13;32;753.25;200.23;953.48
3507;2016-01-13;70;659.58;175.32;834.90
3508;2016-01-13;80;182.58;48.53;231.11
3509;2016-01-13;68;263.83;70.13;333.96
3510;2016-01-13;80;422.51;112.31;534.82
3511;2016-01-14;32;300.16;79.78;379.94
3512;2016-01-14;2;388.10;103.16;491.26
3513;2016-01-14;88;582.15;154.74;736.89
3514;2016-01-15;88;510.46;135.68;646.14
